,Date_Time,Score,URL,IP,Length,digits,digit_ratio,Hyperlinks,Sus_Words
16394,2023-01-29 21:15:59,2.9,http://accesmmorg.yolasite.com/,104.18.0.251,31,0,0.0,3.0,0.0
16395,2023-01-29 21:15:58,4.3,http://abid1174.github.io/Responsive_Facebook_Signup_Page,185.199.111.153,57,4,0.07017543859649122,3.0,0.0
16396,2023-01-29 21:15:57,5.3,http://abhakat7.github.io/Netflix_Clone,2606:50c0:8003::153,39,1,0.02564102564102564,0.0,0.0
16397,2023-01-29 21:15:55,1.8,http://7730308.com/wp-admin/index,185.90.62.155,33,7,0.21212121212121213,0.0,0.0
16398,2023-01-29 21:15:53,1.9,http://7730308.com/Content/custom/newindex/loop2011.swf,185.90.62.155,55,11,0.2,0.0,0.0
16399,2023-01-29 21:15:50,3.5,http://7730302.com/wp-content/1index.php,185.90.62.155,40,8,0.2,0.0,0.0
16400,2023-01-29 21:15:47,1.0,http://7730300.com/wp-includes/admin,185.90.62.155,36,7,0.19444444444444445,0.0,0.0
16402,2023-01-29 21:15:43,1.0,http://5bet988.com/wp-admin/index,185.90.62.155,33,4,0.12121212121212122,0.0,0.0
16403,2023-01-29 21:15:41,3.0,http://5bet988.com/Home/Index,185.90.62.155,29,4,0.13793103448275862,0.0,0.0
16404,2023-01-29 21:15:38,1.5,http://5bet988.com/Content/custom/newindex/loop2011.swf,185.90.62.155,55,8,0.14545454545454545,0.0,0.0
16407,2023-01-29 21:15:32,5.0,http://36599.at/,43.132.210.145,16,5,0.3125,25.0,0.0
16408,2023-01-29 21:15:28,5.0,http://36595.at/,43.132.210.145,16,5,0.3125,25.0,0.0
16409,2023-01-29 21:15:25,5.0,http://36593.at/,43.132.210.145,16,5,0.3125,25.0,0.0
16413,2023-01-29 21:14:25,5.0,http://2026bet365t.com/,103.175.166.117,23,7,0.30434782608695654,0.0,0.0
16415,2023-01-29 21:14:11,4.0,http://1ebay-utente-notifica0nline.ueuo.com/index.htm,69.197.143.14,53,2,0.03773584905660377,1.0,0.0
16425,2023-01-29 19:45:22,3.7,https://votre-messagerie-vocale5.yolasite.com/,104.18.1.251,46,1,0.021739130434782608,0.0,0.0
16426,2023-01-29 19:45:15,3.3,https://tuttevadavantirol.web.app/,199.36.158.100,34,0,0.0,1.0,0.0
16427,2023-01-29 19:45:14,4.5,https://tuttevadavantirol.firebaseapp.com/,2620:0:890::100,42,0,0.0,1.0,0.0
16439,2023-01-29 19:44:38,2.2,https://server-yahoo-authy.naweloj710.workers.dev/,172.67.179.6,50,3,0.06,2.0,0.0
16443,2023-01-29 19:44:23,3.4,https://round-waterfall-0a28onedrive.x1769803359.workers.dev/?sso_reload=true,172.67.130.18,77,13,0.16883116883116883,2.0,0.0
16444,2023-01-29 19:44:21,2.1,https://robbalvey.com/forum/admin/mods/calendar/backups/update/,66.71.242.194,63,0,0.0,0.0,1.0
16446,2023-01-29 19:44:19,2.9,https://porezna-uprava-5e120.web.app/,2620:0:890::100,37,4,0.10810810810810811,0.0,0.0
16447,2023-01-29 19:44:18,4.6,https://porezna-uprava-5e120.firebaseapp.com/,2620:0:890::100,45,4,0.08888888888888889,0.0,0.0
16449,2023-01-29 19:44:14,5.8,https://nugimso.web.app/,2620:0:890::100,24,0,0.0,0.0,0.0
16450,2023-01-29 19:44:13,6.0,https://nugimso.firebaseapp.com/,2620:0:890::100,32,0,0.0,0.0,0.0
16463,2023-01-29 19:43:46,2.0,https://kopdqae-3325da.web.app/,199.36.158.100,31,4,0.12903225806451613,1.0,0.0
16464,2023-01-29 19:43:45,3.2,https://kopdqae-3325da.firebaseapp.com/,199.36.158.100,39,4,0.10256410256410256,1.0,0.0
16471,2023-01-29 19:43:29,3.9,https://flutmade.web.app/,199.36.158.100,25,0,0.0,0.0,0.0
16472,2023-01-29 19:43:27,4.6,https://flutmade.firebaseapp.com/,2620:0:890::100,33,0,0.0,0.0,0.0
16485,2023-01-29 19:42:47,5.0,https://bafybeidtm4lu2f2fxldqyte44oiqf2c7mfvdojwdszlitviutpcidokuri.ipfs.w3s.link/,104.18.23.52,82,8,0.0975609756097561,0.0,0.0
16498,2023-01-29 19:42:26,1.5,https://activation-2d.web.app/,199.36.158.100,30,1,0.03333333333333333,1.0,0.0
16499,2023-01-29 19:42:24,2.5,https://activation-2d.firebaseapp.com/,2620:0:890::100,38,1,0.02631578947368421,1.0,0.0
16505,2023-01-29 19:42:15,4.0,https://3dcfe684a186404b930b37b01dd3d51f.yolasite.com/,2606:4700::6812:1fb,54,20,0.37037037037037035,2.0,0.0
16511,2023-01-29 19:41:48,3.4,http://netflxxconfirmat.hostfree.pw/Home/login,185.27.134.60,46,0,0.0,0.0,0.0
16525,2023-01-29 18:14:04,5.8,http://2020506224877776.my.id/,34.151.221.205,30,16,0.5333333333333333,0.0,0.0
16526,2023-01-29 18:14:03,5.8,http://109623337176572.my.id/,207.244.70.217,29,15,0.5172413793103449,0.0,0.0
16529,2023-01-29 16:56:06,2.0,https://meta-business-center.start.page/,104.18.24.210,40,0,0.0,2.0,0.0
16535,2023-01-29 16:52:49,1.9,http://20.171.115.9/589458/422210y/product.php?sku=3325665,20.171.115.9,58,28,0.4827586206896552,20.0,0.0
16536,2023-01-29 16:52:46,1.9,http://108382455021037.my.id/,23.81.180.203,29,15,0.5172413793103449,0.0,0.0
16541,2023-01-29 15:18:24,1.0,https://accepupdeting.start.page/,2606:4700::6812:19d2,33,0,0.0,2.0,0.0
16543,2023-01-29 15:18:19,2.4,http://laykoinze.cloudaccess.host/index.html,2607:1b00:93b2:e42c::2773,44,0,0.0,2.0,0.0
16561,2023-01-29 10:45:35,4.5,https://woocommerce.magasin.click/wp-content/plugins/TOPXOH/mex/americanexpress.com-log/A.html,54.36.120.238,94,0,0.0,0.0,0.0
16566,2023-01-29 10:44:38,3.0,https://s.id/NEDFICA,45.126.58.78,20,0,0.0,0.0,0.0
16583,2023-01-29 10:43:32,6.0,https://faze43.com/,185.149.120.5,19,2,0.10526315789473684,0.0,0.0
16605,2023-01-29 10:42:19,3.0,https://bafybeidtm4lu2f2fxldqyte44oiqf2c7mfvdojwdszlitviutpcidokuri.ipfs.w3s.link/?,2606:4700::6812:1634,83,8,0.0963855421686747,0.0,0.0
16606,2023-01-29 10:42:17,5.5,https://bafybeib4dilwg6ubrr5myf5xc3p3wcxtv6nbwsko2itlrvlpyjenbtmrgu.ipfs.w3s.link/ze.html,2606:4700::6812:1634,89,9,0.10112359550561797,0.0,0.0
16612,2023-01-29 09:28:38,4.9,http://younusshamim.github.io/Facebook-Login-Page,185.199.108.153,49,0,0.0,0.0,0.0
16613,2023-01-29 09:28:36,2.9,http://xranadev.github.io/Instagram-Phishing,2606:50c0:8003::153,44,0,0.0,14.0,0.0
16615,2023-01-29 09:28:31,4.2,http://www.theseminarsolution.com/wp-admin/user/mearthlink/4f45b5618b2093c4b325e69e87544c04/-----=====1.html,192.163.207.175,108,25,0.23148148148148148,0.0,0.0
16616,2023-01-29 09:28:29,2.3,http://www.theseminarsolution.com/wp-admin/user/mearthlink/,192.163.207.175,59,0,0.0,0.0,0.0
16625,2023-01-29 09:27:49,5.8,http://www.samwee.kr/board/data/file/image/thumbs/ii/LinkedInhardxxx/900/,210.89.178.245,73,3,0.0410958904109589,0.0,0.0
16636,2023-01-29 09:27:21,4.0,http://www.chronicpaindoctor.net/category/english/from-dr-adams/,35.209.31.219,64,0,0.0,25.0,3.0
16637,2023-01-29 09:27:19,6.4,http://www.chronicpaindoctor.net/2009/05/28/,35.209.31.219,44,8,0.18181818181818182,25.0,0.0
16638,2023-01-29 09:27:18,4.2,http://www.chronicpaindoctor.net/2008/01/29/manejar-el-dolor-efectivamente-2/,35.209.31.219,77,9,0.11688311688311688,25.0,0.0
16641,2023-01-29 09:27:11,5.5,http://www.altiusinstitute.in/ss/H9ZRrEymoDx0eZ/bellzAll.php?email=,68.178.145.91,67,2,0.029850746268656716,1.0,0.0
16642,2023-01-29 09:27:09,6.5,http://www.altiusinstitute.in/ss/H9ZRrEymoDx0eZ/ba.php,68.178.145.91,54,2,0.037037037037037035,1.0,0.0
16643,2023-01-29 09:26:58,6.5,http://www.altiusinstitute.in/ss/aLbK5BwQ590bW6/bellzAll.php?email=,68.178.145.91,67,5,0.07462686567164178,1.0,0.0
16647,2023-01-29 09:26:50,4.5,http://whatatspp.com/,8.210.50.148,21,0,0.0,25.0,0.0
16648,2023-01-29 09:26:47,2.8,http://vv32jxj8dfwt.wixsite.com/my-site,199.15.163.145,39,3,0.07692307692307693,1.0,0.0
16649,2023-01-29 09:26:45,2.8,http://votre-messagerie-vocale5.yolasite.com/,104.18.0.251,45,1,0.022222222222222223,0.0,0.0
16653,2023-01-29 09:26:39,4.2,http://truewwefe.com/,156.236.71.16,21,0,0.0,25.0,0.0
16657,2023-01-29 09:26:33,3.7,http://therealreal-com.blisswayconsulting.com/,68.65.120.237,46,0,0.0,0.0,0.0
16659,2023-01-29 09:26:30,5.0,http://tanvir8321.github.io/facebook-clone-same-to-same,185.199.109.153,55,4,0.07272727272727272,0.0,1.0
16660,2023-01-29 09:26:28,2.4,http://takadze.github.io/bootstrap,185.199.109.153,34,0,0.0,0.0,0.0
16661,2023-01-29 09:26:27,5.0,https://xshirl.github.io/netflix-homepage,2606:50c0:8003::153,41,0,0.0,0.0,1.0
16662,2023-01-29 09:26:17,4.2,https://www.ndnmag.fr/en/ff3f12152ac6094c24027add582ea20c/execution.html?validation=e1s1,46.182.4.120,88,22,0.25,0.0,0.0
16663,2023-01-29 09:26:14,4.2,https://www.ndnmag.fr/en/f350af96f5b444d8d98bf6aa824fe665/execution.html?validation=e1s1,46.182.4.120,88,21,0.23863636363636365,0.0,0.0
16664,2023-01-29 09:26:13,4.2,https://www.ndnmag.fr/en/cf31ec6eedf2154c5f5967522c94fc51/execution.html?validation=e1s1,46.182.4.120,88,21,0.23863636363636365,0.0,0.0
16665,2023-01-29 09:26:12,4.2,https://www.ndnmag.fr/en/8e20550111b07629d6cf92c14d1778e8/execution.html?validation=e1s1,46.182.4.120,88,26,0.29545454545454547,0.0,0.0
16666,2023-01-29 09:26:10,4.2,https://www.ndnmag.fr/en/859cbb92f05d137c5da86328430ab142/execution.html?validation=e1s1,46.182.4.120,88,24,0.2727272727272727,0.0,0.0
16667,2023-01-29 09:26:08,4.2,https://www.ndnmag.fr/en/81e05510c6b2f80106c4bcd8f2cf7375/execution.html?validation=e1s1,46.182.4.120,88,23,0.26136363636363635,0.0,0.0
16668,2023-01-29 09:26:06,4.2,https://www.ndnmag.fr/en/40b5599edfdb35c1b9079687265fc3e9/execution.html?validation=e1s1,46.182.4.120,88,23,0.26136363636363635,0.0,0.0
16669,2023-01-29 09:26:04,4.2,https://www.ndnmag.fr/en/3874a32bee9c4d105aa69bbd444d5278/execution.html?validation=e1s1,46.182.4.120,88,22,0.25,0.0,0.0
16670,2023-01-29 09:26:01,4.2,https://www.ndnmag.fr/en/22062e69d1bcb552d087f24aeb0657d9/execution.html?validation=e1s1,46.182.4.120,88,23,0.26136363636363635,0.0,0.0
16671,2023-01-29 09:25:59,4.2,https://www.ndnmag.fr/en/19b68674aeee2dc241f11e941431d48d/execution.html?validation=e1s1,46.182.4.120,88,23,0.26136363636363635,0.0,0.0
16672,2023-01-29 09:25:57,4.2,https://www.ndnmag.fr/en/0ec16aa5e087e27f0cd60b186302925b/execution.html?validation=e1s1,46.182.4.120,88,23,0.26136363636363635,0.0,0.0
16673,2023-01-29 09:25:56,4.2,https://www.ndnmag.fr/en/02c9f598ee8f77ae99f48bfd52db89e8/execution.html?validation=e1s1,46.182.4.120,88,20,0.22727272727272727,0.0,0.0
16674,2023-01-29 09:25:54,3.2,https://www.mysoreonedaytrip.com/wp-includes/Text/oioo/us/us/,2607:f1c0:100f:f000::221,61,0,0.0,16.0,0.0
16675,2023-01-29 09:25:53,4.9,https://www.login-bol.com/,111.90.156.140,26,0,0.0,5.0,0.0
16687,2023-01-29 09:25:16,2.9,http://streamcommunity.webservis.ru/,195.16.42.43,36,0,0.0,25.0,0.0
16688,2023-01-29 09:25:10,5.1,http://stharekh.github.io/Facebook.clone,2606:50c0:8002::153,40,0,0.0,6.0,0.0
16692,2023-01-29 09:24:56,6.0,https://suyash2711.github.io/netflix_Clone,2606:50c0:8001::153,42,4,0.09523809523809523,0.0,1.0
16695,2023-01-29 09:24:36,2.5,https://schwab.bynder.com/default/redirectToken/5A994A68-6566-4CEF-882C79478504D3FF,52.54.151.201,83,23,0.27710843373493976,3.0,1.0
16700,2023-01-29 09:24:19,4.0,https://otutukingsley.github.io/netflix-clone-page,2606:50c0:8001::153,50,0,0.0,0.0,1.0
16701,2023-01-29 09:24:17,4.1,https://om-120.github.io/netflix,2606:50c0:8000::153,32,3,0.09375,0.0,1.0
16709,2023-01-29 09:23:55,3.7,https://ma-messagerie-vocale.weebly.com/,199.34.228.53,40,0,0.0,8.0,0.0
16712,2023-01-29 09:23:49,1.9,https://lolo453.wixsite.com/my-site,199.15.163.145,35,3,0.08571428571428572,1.0,0.0
16713,2023-01-29 09:23:44,4.5,https://ishalleatcode.github.io/NetflixPage,185.199.108.153,43,0,0.0,1.0,1.0
16715,2023-01-29 09:23:38,3.0,http://siddharth1009maker.github.io/Netflix,2606:50c0:8000::153,43,4,0.09302325581395349,0.0,1.0
16716,2023-01-29 09:23:37,4.2,http://shivam-singh01.github.io/shivam-netflix,2606:50c0:8003::153,46,2,0.043478260869565216,0.0,0.0
16725,2023-01-29 09:23:26,4.4,https://giftsforfreenow.com/bemob/iframe/french/tunisia/orange/survey-lander/?click_id=Ewe4fSLn3xTBdoa7ZkzhNV&bemobdata=c=2d7dcdd3-f6fd-4e12-ac57-cd8f57fd2616..l=b52be36c-784d-4d70-ba44-f05481d57f58..a=0..b=0,78.46.139.239,208,42,0.20192307692307693,0.0,0.0
16726,2023-01-29 09:23:25,4.5,http://sfr-esim-desactivation.fr/,81.161.229.89,33,0,0.0,0.0,0.0
16728,2023-01-29 09:23:09,4.5,https://fixe-vocal-mobile-internet.weebly.com/,199.34.228.53,46,0,0.0,8.0,0.0
16729,2023-01-29 09:23:08,1.0,https://fb.groh.name/?_fb_noscript=1,83.220.129.11,36,1,0.027777777777777776,22.0,0.0
16731,2023-01-29 09:23:03,2.6,http://services.cava.tn/so-groupes-fr/accieuil/4e2fc0a7dd9207ad7bfb0bad3245c1fa,2606:4700:20::681a:215,79,15,0.189873417721519,1.0,0.0
16732,2023-01-29 09:23:00,4.5,http://sebastian-zn.github.io/netflix-clone,2606:50c0:8003::153,43,0,0.0,1.0,0.0
16734,2023-01-29 09:22:57,4.0,https://devjoynal.github.io/Facebook,185.199.111.153,36,0,0.0,2.0,0.0
16751,2023-01-29 09:21:44,5.4,https://bt10t.weebly.com/,199.34.228.53,25,2,0.08,1.0,0.0
16753,2023-01-29 09:21:41,6.2,http://sbi.mx/page/41/786/*,64.251.8.144,27,5,0.18518518518518517,0.0,0.0
16754,2023-01-29 09:21:40,3.0,https://bayzid-dev.github.io/Facebook-LoginPage,2606:50c0:8002::153,47,0,0.0,1.0,0.0
16760,2023-01-29 09:21:31,4.5,http://saibhargav2801.github.io/Netflix-Clone,2606:50c0:8001::153,45,4,0.08888888888888889,18.0,1.0
16761,2023-01-29 09:21:30,5.6,https://account741.weebly.com/,199.34.228.54,30,3,0.1,1.0,0.0
16764,2023-01-29 09:21:26,5.6,http://s3666.com/,43.132.210.145,17,4,0.23529411764705882,25.0,0.0
16770,2023-01-29 09:21:15,3.8,http://rwmvocale.wixsite.com/smsacceil,199.15.163.155,38,0,0.0,1.0,0.0
16771,2023-01-29 09:21:13,5.9,http://rvibharti.github.io/,2606:50c0:8002::153,27,0,0.0,4.0,0.0
16775,2023-01-29 09:21:07,5.0,http://reactivate-device.firebaseapp.com/,199.36.158.100,41,0,0.0,0.0,0.0
16776,2023-01-29 09:21:05,4.5,http://quarantine27012022-1309443245.cos.na-ashburn.myqcloud.com/apps.htm,49.51.78.226,73,18,0.2465753424657534,0.0,0.0
16778,2023-01-29 09:20:55,4.7,http://pritam1997.github.io/HTML-Mini-Project,2606:50c0:8000::153,45,4,0.08888888888888889,0.0,0.0
16782,2023-01-29 09:20:48,6.1,http://pfizersopensource.com/,67.195.197.25,29,0,0.0,0.0,0.0
16783,2023-01-29 09:20:47,5.6,http://pc-visio01.firebaseapp.com/,199.36.158.100,34,2,0.058823529411764705,1.0,0.0
16787,2023-01-29 09:20:40,6.8,http://ofirexpress.com.co/ex/excelz/bizmail.php,67.23.236.65,47,0,0.0,0.0,0.0
16788,2023-01-29 09:20:38,4.0,http://noubarijou.github.io/netflixlandingpageclone,185.199.111.153,51,0,0.0,0.0,1.0
16789,2023-01-29 09:20:37,5.8,http://network-support.us/landing/form/f9e05ea1-c01d-45b8-8d63-bcf758a757a0,52.87.91.100,75,19,0.25333333333333335,0.0,0.0
16790,2023-01-29 09:20:36,3.2,http://napuudai.com/,103.147.126.190,20,0,0.0,9.0,0.0
16791,2023-01-29 09:20:33,4.4,http://nabarun101.github.io/Mynetflix,185.199.110.153,37,3,0.08108108108108109,0.0,1.0
16794,2023-01-29 09:20:28,6.1,http://mitid-approve.20-203-169-150.cprapid.com/nord/login.php,20.203.169.150,62,11,0.1774193548387097,0.0,0.0
16796,2023-01-29 09:20:24,4.9,http://metamaskwallet.imweb.me/,13.225.195.40,31,0,0.0,11.0,0.0
16797,2023-01-29 09:20:22,4.4,http://mdimranhossaing.github.io/facebook,185.199.109.153,41,0,0.0,1.0,0.0
16798,2023-01-29 09:20:21,1.9,http://mariefrancebauvin90.wixsite.com/my-site,199.15.163.135,46,2,0.043478260869565216,4.0,0.0
16799,2023-01-29 09:20:18,2.9,http://maikerufurora.github.io/forEthicalHacking,185.199.111.153,48,0,0.0,0.0,0.0
16800,2023-01-29 09:20:15,1.9,http://logistics.amazon-transportation.services/,103.104.74.204,48,0,0.0,18.0,0.0
16801,2023-01-29 09:20:04,4.4,http://lavantabali.net/,85.95.231.99,23,0,0.0,21.0,0.0
16806,2023-01-29 09:19:50,2.8,http://idboitevocaleorang.wixsite.com/my-site,199.15.163.155,45,0,0.0,1.0,0.0
16812,2023-01-29 09:19:35,3.3,http://fast-click-and-reactivate.tripod.com/,209.202.252.105,44,0,0.0,6.0,0.0
16813,2023-01-29 09:19:33,2.9,http://facebook.co.statmemory.com/,167.114.64.233,34,0,0.0,23.0,7.0
16815,2023-01-29 09:19:30,4.9,http://equixswap.org/,104.129.128.191,21,0,0.0,0.0,0.0
16816,2023-01-29 09:19:29,5.4,http://epic-liskov-438497.netlify.app/,34.74.170.74,38,6,0.15789473684210525,0.0,0.0
16817,2023-01-29 09:19:28,2.2,http://em-productions.co.uk/login/admin,91.103.219.222,39,0,0.0,1.0,0.0
16821,2023-01-29 09:19:22,4.0,http://divyamgupta123.github.io/Netflix-Landing-Page,2606:50c0:8002::153,52,3,0.057692307692307696,0.0,1.0
16822,2023-01-29 09:19:20,4.4,http://dev-verificaionbancaria.pantheonsite.io/,2620:12a:8000::1,47,0,0.0,6.0,0.0
16823,2023-01-29 09:19:19,2.8,http://davidmalherbe3.wixsite.com/my-site,199.15.163.155,41,1,0.024390243902439025,3.0,0.0
16826,2023-01-29 09:19:14,5.8,http://cs49494.tw1.ru/agricolenouvelleAPP-Nous2022/Client/dep.html,176.57.210.144,66,10,0.15151515151515152,25.0,0.0
16830,2023-01-29 09:19:09,2.7,http://circus-oskani.de/wp-content/postal/,217.160.223.72,42,0,0.0,1.0,0.0
16831,2023-01-29 09:19:07,4.0,http://chronicpaindoctor.net/category/en-espanol/todos-los-articulos,35.209.31.219,68,0,0.0,25.0,0.0
16840,2023-01-29 09:18:55,5.9,http://britishtelecommunications45267.weebly.com/,199.34.228.54,49,5,0.10204081632653061,2.0,0.0
16842,2023-01-29 09:18:51,6.4,http://bet988z.com/Home,185.90.62.155,23,3,0.13043478260869565,0.0,0.0
16843,2023-01-29 09:18:48,5.4,http://bet988z.com/admin/login,185.90.62.155,30,3,0.1,0.0,0.0
16844,2023-01-29 09:18:45,1.6,http://bet988y.com/wp-admin,185.90.62.155,27,3,0.1111111111111111,0.0,0.0
16845,2023-01-29 09:18:44,6.4,http://bet988x.com/Home,185.90.62.155,23,3,0.13043478260869565,0.0,0.0
16846,2023-01-29 09:18:41,3.0,http://bet988v.com/Content/custom/newindex/loop2011.swf,185.90.62.155,55,7,0.12727272727272726,0.0,0.0
16847,2023-01-29 09:18:38,2.4,http://bet988s.com/wp-admin,185.90.62.155,27,3,0.1111111111111111,0.0,0.0
16848,2023-01-29 09:18:36,6.4,http://bet988s.com/css/bot.php,185.90.62.155,30,3,0.1,0.0,0.0
16849,2023-01-29 09:18:34,6.4,http://bet988s.com/Content/www.php,185.90.62.155,34,3,0.08823529411764706,0.0,0.0
16850,2023-01-29 09:18:31,3.0,http://bet988s.com/Content/custom/newindex/loop2011.swf,185.90.62.155,55,7,0.12727272727272726,0.0,0.0
16851,2023-01-29 09:18:29,3.4,http://bet988d.com/Custom,185.90.62.155,25,3,0.12,0.0,0.0
16852,2023-01-29 09:18:26,5.9,http://bet988a.com/Custom/Home,185.90.62.155,30,3,0.1,0.0,0.0
16853,2023-01-29 09:18:24,5.6,http://bet988a.com/,185.90.62.155,19,3,0.15789473684210525,0.0,0.0
16854,2023-01-29 09:18:21,3.9,http://bet810.net/wp-admin/index,185.90.62.155,32,3,0.09375,0.0,0.0
16855,2023-01-29 09:18:19,5.4,http://bet810.net/Custom/Home,185.90.62.155,29,3,0.10344827586206896,0.0,0.0
16856,2023-01-29 09:18:17,6.4,http://bet810.net/Content/www.php,185.90.62.155,33,3,0.09090909090909091,0.0,0.0
16857,2023-01-29 09:18:14,3.9,http://bet810b.com/Home/Index,185.90.62.155,29,3,0.10344827586206896,0.0,0.0
16858,2023-01-29 09:18:11,5.6,http://bet810b.com/Home,185.90.62.155,23,3,0.13043478260869565,0.0,0.0
16859,2023-01-29 09:18:07,3.1,http://banksofamerivcacard.bankofamericasbm.workers.dev/login/sign-in,2606:4700:130:436c:6f75:6466:6c61:7265,69,0,0.0,2.0,0.0
16860,2023-01-29 09:18:06,4.0,http://bancciudad.github.io/inicio,185.199.110.153,34,0,0.0,3.0,0.0
16861,2023-01-29 09:18:05,5.5,http://bafybeidvcssa4pnj3d6jbddjgrcbw3z66q5llbj7niqmwz5thjooiz7w4e.ipfs.dweb.link/,2602:fea2:2::1,82,11,0.13414634146341464,1.0,0.0
16862,2023-01-29 09:18:04,6.0,http://bafybeicwnaqxr77trr32hviax63thtv4g3koaohmks4voex3npc5l53z6e.ipfs.dweb.link/,209.94.90.1,82,14,0.17073170731707318,0.0,0.0
16864,2023-01-29 09:17:59,4.7,http://att-109106.weeblysite.com/,199.34.228.97,33,6,0.18181818181818182,0.0,0.0
16865,2023-01-29 09:17:57,4.7,http://att-108691.weeblysite.com/,199.34.228.97,33,6,0.18181818181818182,0.0,0.0
16868,2023-01-29 09:17:53,2.3,http://amzn-recover-your-account.github.io/,2606:50c0:8000::153,43,0,0.0,0.0,0.0
16869,2023-01-29 09:17:52,5.1,http://amartyaay.github.io/clones/clones/netflix_homepage/index.html,2606:50c0:8003::153,68,0,0.0,0.0,1.0
16871,2023-01-29 09:17:50,2.5,http://alihasnain123.github.io/facebook-page,2606:50c0:8002::153,44,3,0.06818181818181818,0.0,0.0
16872,2023-01-29 09:17:49,6.0,http://aks34.github.io/NETFLIX_CLONE,185.199.110.153,36,2,0.05555555555555555,0.0,1.0
16877,2023-01-29 09:17:38,1.8,http://adiraneazkuenaga.es/cn,87.98.231.3,29,0,0.0,0.0,0.0
16880,2023-01-29 09:17:33,3.0,http://7730308.com/wp-admin/login,185.90.62.155,33,7,0.21212121212121213,0.0,0.0
16881,2023-01-29 09:17:31,1.9,http://7730308.com/Home,185.90.62.155,23,7,0.30434782608695654,0.0,0.0
16882,2023-01-29 09:17:28,5.6,http://7730308.com/Custom/Home,185.90.62.155,30,7,0.23333333333333334,0.0,0.0
16883,2023-01-29 09:17:26,6.0,http://7730302.com/Home,185.90.62.155,23,7,0.30434782608695654,0.0,0.0
16884,2023-01-29 09:17:24,5.5,http://7730302.com/Custom/Home,185.90.62.155,30,7,0.23333333333333334,0.0,0.0
16885,2023-01-29 09:17:21,4.3,http://7730300.com/wp-content/1index.php,185.90.62.155,40,8,0.2,0.0,0.0
16886,2023-01-29 09:17:19,1.8,http://7730300.com/wp-admin/login,185.90.62.155,33,7,0.21212121212121213,0.0,0.0
16887,2023-01-29 09:17:16,4.9,http://7730300.com/Custom/Home,185.90.62.155,30,7,0.23333333333333334,0.0,0.0
16888,2023-01-29 09:17:14,4.3,http://7730300.com/css/login,185.90.62.155,28,7,0.25,0.0,0.0
16889,2023-01-29 09:17:11,5.4,http://7730300.com/Content/www.php,185.90.62.155,34,7,0.20588235294117646,0.0,0.0
16890,2023-01-29 09:17:09,1.9,http://7730300.com/Content/custom/newindex/loop2011.swf,185.90.62.155,55,11,0.2,0.0,0.0
16891,2023-01-29 09:17:06,5.4,http://7730300.com/,185.90.62.155,19,7,0.3684210526315789,0.0,0.0
16894,2023-01-29 09:17:01,5.4,http://5bet988.com/Custom/Home,185.90.62.155,30,4,0.13333333333333333,0.0,0.0
16895,2023-01-29 09:16:59,1.7,http://4nkit-kum4r.github.io/HtmlCssPage,185.199.111.153,40,2,0.05,0.0,0.0
16896,2023-01-29 09:16:58,3.4,http://47.91.149.178/jobs,47.91.149.178,25,10,0.4,24.0,0.0
16898,2023-01-29 09:16:53,4.5,http://3dcfe684a186404b930b37b01dd3d51f.yolasite.com/,104.18.0.251,53,20,0.37735849056603776,2.0,0.0
16912,2023-01-29 07:42:51,5.4,https://xpc.tasikfoods.com/a/vumraztouxkjrhm260d06b64c91cf?s=def502005b0682f713013e7eb886a5844f982f9dc3b6fa0895c291770597bc0682e463576f70aedea2e49c3921277c00526fbb3e53ff257639ad3e4835f00118185caba83c22bd2902787a5402d4eb072dde3fb79135c0e9a883e4c11b03c223c722f57f08839175f6162a47350d640708a35021456aea13feba4d9c10b10feb2b9e1e64b3b2c974a2dbc915ece6d0a60ed419d3e004a248b91c2524cb03b24ea1bc9e7a066eec7850668b9b9e1d1629c7a52276d638eca011c48a30d049f1a626a47dcfc8aab844c8d5fbdef99ea4cee4243f96dc757fb00e5a8bb0dfa9af1e4fa0da1ea928d4b88c88a3b58165b08db29924f293eac89e299cb62379be0fa43c4777c2619b19ed6d9bc0e316e523f65dcf1090b7058346862b10aee96c2502670af871dcda76ce0d142e6f35bfed1d0d8d5eeb078befa505a0cfae4b7eae377260490e4b6f2997fe7f90c1920d001b97269feadaf7076ce3f5333810b1902cbb867faa648ba48c00cf128dc0cb7988cfd35aba9a3d6f92bc2c8c347e8967fffe6b1848f5769676b43e5ba38f4133d3b3d3e9ecb4cd1fbd8f315a24ba066d892480050942e8f55294d8dce549898736c5873fdb8266fdf578d1e00df000474102ee2f74d34f2f7b3d2be2b63246f89a5eb194325cd687cf5e15940a4c817726e09db80104d5ba90ff412a5a7731081ea6e8,198.98.62.29,1057,632,0.597918637653737,0.0,0.0
16944,2023-01-29 00:13:02,4.5,https://bankkofameriicalogin.accountnotificationupdate.workers.dev/,172.67.215.166,67,0,0.0,2.0,0.0
16955,2023-01-28 22:53:37,4.7,https://nushingtand.web.app/,2620:0:890::100,28,0,0.0,0.0,0.0
16956,2023-01-28 22:53:36,5.4,https://nushingtand.firebaseapp.com/,2620:0:890::100,36,0,0.0,0.0,0.0
16968,2023-01-28 22:52:39,6.2,https://finlesuvr.web.app/,2620:0:890::100,26,0,0.0,1.0,0.0
16969,2023-01-28 22:52:37,6.4,https://finlesuvr.firebaseapp.com/,199.36.158.100,34,0,0.0,1.0,0.0
